curriculum,run_seed,checkpoint_idx,trained_steps,actual_timesteps,checkpoint_kind,group,n_cases_used,expected_cases,coverage,is_valid,mean_return,mean_success_strict,mean_success_soft,mean_length
param,6,20,500000,655360,final,generalization_combined,,,,,226.03716233937763,0.5916666666666666,0.8616666666666666,371.97
param,7,1,25000,32768,mid,generalization_combined,,,,,-156.02948373011105,0.20000000000000004,0.25,199.7
param,7,2,50000,65536,mid,generalization_combined,,,,,-160.56553310289843,0.06666666666666667,0.16666666666666666,315.4166666666667
param,7,3,75000,98304,mid,generalization_combined,,,,,-166.5816720891222,0.08333333333333334,0.10000000000000002,656.15
param,7,4,100000,131072,mid,generalization_combined,,,,,-172.54150113419837,0.0,0.03333333333333333,889.2166666666667
param,7,5,125000,163840,mid,generalization_combined,,,,,-140.27435553401006,0.0,0.0,959.8499999999999
param,7,6,150000,196608,mid,generalization_combined,,,,,-72.182987331568,0.1,0.1,948.7333333333333
param,7,7,175000,229376,mid,generalization_combined,,,,,-41.883956378637784,0.16666666666666666,0.25,856.0999999999999
param,7,8,200000,262144,mid,generalization_combined,,,,,-15.095045111807595,0.08333333333333334,0.16666666666666666,861.1333333333334
param,7,9,225000,294912,mid,generalization_combined,,,,,54.056233618199,0.35,0.41666666666666663,704.5666666666667
param,7,10,250000,327680,mid,generalization_combined,,,,,95.59934651705314,0.35,0.5666666666666667,602.9000000000001
param,7,11,275000,360448,mid,generalization_combined,,,,,65.73275360065094,0.45000000000000007,0.5166666666666666,625.2833333333333
param,7,12,300000,393216,mid,generalization_combined,,,,,131.49292754542623,0.3833333333333333,0.7166666666666666,542.5999999999999
param,7,13,325000,425984,mid,generalization_combined,,,,,165.82093187194408,0.4833333333333333,0.8333333333333335,483.6
param,7,14,350000,458752,mid,generalization_combined,,,,,204.47512131089223,0.6666666666666667,0.8999999999999999,372.66666666666663
param,7,15,375000,491520,mid,generalization_combined,,,,,191.8151333245637,0.5166666666666667,0.9166666666666667,356.79999999999995
param,7,16,400000,524288,mid,generalization_combined,,,,,201.0885812887883,0.5,0.8833333333333333,323.33333333333337
param,7,17,425000,557056,mid,generalization_combined,,,,,213.14469748413563,0.5333333333333333,0.8833333333333333,325.5166666666667
param,7,18,450000,589824,mid,generalization_combined,,,,,197.09697402244433,0.6666666666666666,0.9333333333333333,265.9166666666667
