curriculum,run_seed,checkpoint_idx,trained_steps,actual_timesteps,checkpoint_kind,group,n_cases_used,expected_cases,coverage,is_valid,mean_return,mean_success_strict,mean_success_soft,mean_length
joint,2,14,350000,458752,mid,training_like,4,4,1.0,True,194.61391665843496,0.6000000000000001,0.875,581.325
joint,2,15,375000,491520,mid,training_like,4,4,1.0,True,204.8191059377419,0.6749999999999999,0.9,540.375
joint,2,16,400000,524288,mid,training_like,4,4,1.0,True,211.0840740073796,0.7000000000000001,0.8999999999999999,547.925
joint,2,17,425000,557056,mid,training_like,4,4,1.0,True,211.17198047549834,0.7,0.9,520.85
joint,2,18,450000,589824,mid,training_like,4,4,1.0,True,225.59228027555872,0.875,0.95,468.375
joint,2,19,475000,622592,mid,training_like,4,4,1.0,True,216.1254176909613,0.775,0.825,454.1
joint,2,20,500000,655360,final,training_like,4,4,1.0,True,240.06936180171388,0.835,0.915,374.52
joint,3,1,25000,32768,mid,training_like,4,4,1.0,True,-6.673367638594573,0.5,0.725,161.125
joint,3,2,50000,65536,mid,training_like,4,4,1.0,True,-25.434524445358285,0.05,0.2,313.525
joint,3,3,75000,98304,mid,training_like,4,4,1.0,True,7.210178087931938,0.15000000000000002,0.275,371.12499999999994
joint,3,4,100000,131072,mid,training_like,4,4,1.0,True,-15.589228387190996,0.07500000000000001,0.125,558.125
joint,3,5,125000,163840,mid,training_like,4,4,1.0,True,-25.452314512722555,0.025,0.05,918.075
joint,3,6,150000,196608,mid,training_like,4,4,1.0,True,-50.42401214251038,0.0,0.0,1000.0
joint,3,7,175000,229376,mid,training_like,4,4,1.0,True,-44.99587622295149,0.0,0.0,1000.0
joint,3,8,200000,262144,mid,training_like,4,4,1.0,True,132.10178588824252,0.47500000000000003,0.75,798.55
joint,3,9,225000,294912,mid,training_like,4,4,1.0,True,136.40555853872067,0.4,0.7749999999999999,679.8749999999999
joint,3,10,250000,327680,mid,training_like,4,4,1.0,True,203.1234657436024,0.675,0.95,508.175
joint,3,11,275000,360448,mid,training_like,4,4,1.0,True,153.93514792153272,0.5249999999999999,0.875,435.975
joint,3,12,300000,393216,mid,training_like,4,4,1.0,True,190.71106788468308,0.525,0.825,473.75
joint,3,13,325000,425984,mid,training_like,4,4,1.0,True,209.2962735759822,0.6499999999999999,0.95,523.4
joint,3,14,350000,458752,mid,training_like,4,4,1.0,True,223.5826436333169,0.725,0.925,482.375
joint,3,15,375000,491520,mid,training_like,4,4,1.0,True,224.49470412339508,0.75,0.975,372.5
joint,3,16,400000,524288,mid,training_like,4,4,1.0,True,226.00406261740739,0.6000000000000001,0.9,414.97499999999997
joint,3,17,425000,557056,mid,training_like,4,4,1.0,True,231.1819383077225,0.575,0.95,397.09999999999997
joint,3,18,450000,589824,mid,training_like,4,4,1.0,True,223.5753287847849,0.7,0.9,373.0
joint,3,19,475000,622592,mid,training_like,4,4,1.0,True,229.44723276663024,0.675,0.875,425.775
joint,3,20,500000,655360,final,training_like,4,4,1.0,True,236.73070433919946,0.6325000000000001,0.9025,359.11749999999995
joint,4,1,25000,32768,mid,training_like,4,4,1.0,True,-183.3967474288107,0.0,0.0,451.1
joint,4,2,50000,65536,mid,training_like,4,4,1.0,True,-198.4374610029568,0.0,0.0,416.275
joint,4,3,75000,98304,mid,training_like,4,4,1.0,True,-179.4187004710333,0.0,0.0,558.575
joint,4,4,100000,131072,mid,training_like,4,4,1.0,True,-111.49375267141494,0.0,0.0,934.525
joint,4,5,125000,163840,mid,training_like,4,4,1.0,True,-97.28970157824314,0.0,0.0,934.7249999999999
joint,4,6,150000,196608,mid,training_like,4,4,1.0,True,-60.35319020878542,0.0,0.0,1000.0
joint,4,7,175000,229376,mid,training_like,4,4,1.0,True,-21.593520735383674,0.025,0.07500000000000001,995.9499999999999
joint,4,8,200000,262144,mid,training_like,4,4,1.0,True,139.06444171084087,0.6000000000000001,0.7999999999999999,833.6500000000001
joint,4,9,225000,294912,mid,training_like,4,4,1.0,True,200.06159508694734,0.575,0.9,553.625
joint,4,10,250000,327680,mid,training_like,4,4,1.0,True,221.39206247580648,0.575,0.9,433.27500000000003
joint,4,11,275000,360448,mid,training_like,4,4,1.0,True,206.45780074359095,0.575,0.8,450.825
joint,4,12,300000,393216,mid,training_like,4,4,1.0,True,221.15384031544846,0.5,0.875,469.375
joint,4,13,325000,425984,mid,training_like,4,4,1.0,True,188.700890037253,0.35,0.65,466.90000000000003
joint,4,14,350000,458752,mid,training_like,4,4,1.0,True,193.58304956333035,0.42500000000000004,0.6749999999999999,454.74999999999994
joint,4,15,375000,491520,mid,training_like,4,4,1.0,True,193.03210702744832,0.5,0.675,352.875
joint,4,16,400000,524288,mid,training_like,4,4,1.0,True,181.7129487190233,0.5,0.6000000000000001,329.79999999999995
joint,4,17,425000,557056,mid,training_like,4,4,1.0,True,218.73044611716205,0.6000000000000001,0.7749999999999999,351.225
joint,4,18,450000,589824,mid,training_like,4,4,1.0,True,204.55691878181602,0.625,0.7999999999999999,301.975
joint,4,19,475000,622592,mid,training_like,4,4,1.0,True,207.59412785153245,0.6499999999999999,0.85,300.375
joint,4,20,500000,655360,final,training_like,4,4,1.0,True,237.54131410928557,0.7075,0.8750000000000001,298.0775
joint,5,1,25000,32768,mid,training_like,4,4,1.0,True,-112.51719193147801,0.025,0.025,311.575
joint,5,2,50000,65536,mid,training_like,4,4,1.0,True,-205.0741797388901,0.0,0.0,418.6
joint,5,3,75000,98304,mid,training_like,4,4,1.0,True,-147.55914065205897,0.0,0.0,708.7
joint,5,4,100000,131072,mid,training_like,4,4,1.0,True,-125.60637250982612,0.0,0.0,847.9000000000001
joint,5,5,125000,163840,mid,training_like,4,4,1.0,True,-142.74751468712515,0.0,0.0,899.325
joint,5,6,150000,196608,mid,training_like,4,4,1.0,True,-98.65449172187319,0.0,0.0,977.975
joint,5,7,175000,229376,mid,training_like,4,4,1.0,True,-57.9810535058129,0.0,0.0,1000.0
joint,5,8,200000,262144,mid,training_like,4,4,1.0,True,-37.425957550289944,0.0,0.025,995.8
joint,5,9,225000,294912,mid,training_like,4,4,1.0,True,-44.407250888233875,0.0,0.025,976.825
joint,5,10,250000,327680,mid,training_like,4,4,1.0,True,114.10515575753033,0.475,0.7,730.45
joint,5,11,275000,360448,mid,training_like,4,4,1.0,True,84.95454720918872,0.375,0.45,822.125
joint,5,12,300000,393216,mid,training_like,4,4,1.0,True,185.7775863596845,0.7,0.925,621.05
joint,5,13,325000,425984,mid,training_like,4,4,1.0,True,221.37234421202288,0.8,0.875,477.925
joint,5,14,350000,458752,mid,training_like,4,4,1.0,True,206.18581781742392,0.65,0.8500000000000001,412.7
joint,5,15,375000,491520,mid,training_like,4,4,1.0,True,213.38096445086072,0.625,0.875,405.5
joint,5,16,400000,524288,mid,training_like,4,4,1.0,True,223.75832302656354,0.525,0.8500000000000001,378.45000000000005
joint,5,17,425000,557056,mid,training_like,4,4,1.0,True,209.98402640949942,0.575,0.8,356.75
joint,5,18,450000,589824,mid,training_like,4,4,1.0,True,212.5544445500484,0.5,0.8,363.1
joint,5,19,475000,622592,mid,training_like,4,4,1.0,True,217.55764771553152,0.575,0.825,348.95
joint,5,20,500000,655360,final,training_like,4,4,1.0,True,245.85181455009075,0.7349999999999999,0.9075,307.33500000000004
joint,6,1,25000,32768,mid,training_like,4,4,1.0,True,-162.61834381104637,0.0,0.025,231.075
joint,6,2,50000,65536,mid,training_like,4,4,1.0,True,-186.15017870162836,0.0,0.0,780.925
joint,6,3,75000,98304,mid,training_like,4,4,1.0,True,-196.42990967269833,0.0,0.0,944.975
joint,6,4,100000,131072,mid,training_like,4,4,1.0,True,-161.49346691870562,0.0,0.0,1000.0
joint,6,5,125000,163840,mid,training_like,4,4,1.0,True,-119.32696551542017,0.0,0.0,1000.0
joint,6,6,150000,196608,mid,training_like,4,4,1.0,True,-66.78669872367064,0.0,0.0,1000.0
joint,6,7,175000,229376,mid,training_like,4,4,1.0,True,50.45962213212912,0.275,0.42500000000000004,857.125
joint,6,8,200000,262144,mid,training_like,4,4,1.0,True,173.57763667472625,0.65,0.95,639.75
joint,6,9,225000,294912,mid,training_like,4,4,1.0,True,187.60699771839685,0.55,0.925,501.82500000000005
joint,6,10,250000,327680,mid,training_like,4,4,1.0,True,206.43262843053554,0.575,0.925,524.825
joint,6,11,275000,360448,mid,training_like,4,4,1.0,True,195.52411864067196,0.6,0.8500000000000001,470.275
joint,6,12,300000,393216,mid,training_like,4,4,1.0,True,200.78213023624625,0.55,0.875,530.025
joint,6,13,325000,425984,mid,training_like,4,4,1.0,True,195.99434656340847,0.525,0.9,522.525
joint,6,14,350000,458752,mid,training_like,4,4,1.0,True,210.85815682543443,0.65,0.9,504.17499999999995
joint,6,15,375000,491520,mid,training_like,4,4,1.0,True,198.5496158843054,0.6000000000000001,0.925,429.95
joint,6,16,400000,524288,mid,training_like,4,4,1.0,True,228.52353952947777,0.675,0.9249999999999999,415.85
joint,6,17,425000,557056,mid,training_like,4,4,1.0,True,223.40363593443882,0.45,0.85,384.75000000000006
joint,6,18,450000,589824,mid,training_like,4,4,1.0,True,222.61496088420574,0.65,0.9,395.15
joint,6,19,475000,622592,mid,training_like,4,4,1.0,True,238.99848137051964,0.55,0.825,356.90000000000003
joint,6,20,500000,655360,final,training_like,4,4,1.0,True,232.88597765512554,0.7025,0.9275,343.3525
joint,7,1,25000,32768,mid,training_like,4,4,1.0,True,-205.13573855800934,0.15000000000000002,0.22499999999999998,285.0
joint,7,2,50000,65536,mid,training_like,4,4,1.0,True,-167.21369090920996,0.05,0.125,305.425
joint,7,3,75000,98304,mid,training_like,4,4,1.0,True,-161.2278341358364,0.05,0.1,690.1750000000001
joint,7,4,100000,131072,mid,training_like,4,4,1.0,True,-162.58510698926338,0.0,0.0,945.55
joint,7,5,125000,163840,mid,training_like,4,4,1.0,True,-106.6247474723938,0.0,0.0,1000.0
joint,7,6,150000,196608,mid,training_like,4,4,1.0,True,-91.49369966166724,0.0,0.0,1000.0
joint,7,7,175000,229376,mid,training_like,4,4,1.0,True,-86.81200059410062,0.0,0.0,1000.0
joint,7,8,200000,262144,mid,training_like,4,4,1.0,True,-66.33333735488186,0.0,0.0,992.4
joint,7,9,225000,294912,mid,training_like,4,4,1.0,True,-11.494958759202879,0.025,0.25,967.175
joint,7,10,250000,327680,mid,training_like,4,4,1.0,True,-0.7304665660128435,0.075,0.225,959.95
joint,7,11,275000,360448,mid,training_like,4,4,1.0,True,107.86262051963277,0.2,0.65,775.85
joint,7,12,300000,393216,mid,training_like,4,4,1.0,True,182.70134366009705,0.32499999999999996,0.7249999999999999,597.5
joint,7,13,325000,425984,mid,training_like,4,4,1.0,True,199.7024769493646,0.42500000000000004,0.7999999999999999,532.8
joint,7,14,350000,458752,mid,training_like,4,4,1.0,True,203.22059322969017,0.45,0.7250000000000001,496.3
joint,7,15,375000,491520,mid,training_like,4,4,1.0,True,201.35557882381283,0.44999999999999996,0.8,462.875
joint,7,16,400000,524288,mid,training_like,4,4,1.0,True,218.86135672038444,0.5,0.8500000000000001,441.69999999999993
joint,7,17,425000,557056,mid,training_like,4,4,1.0,True,225.2760345288027,0.55,0.8500000000000001,452.9
joint,7,18,450000,589824,mid,training_like,4,4,1.0,True,225.51173113814215,0.575,0.825,393.75
joint,7,19,475000,622592,mid,training_like,4,4,1.0,True,218.01204436455603,0.44999999999999996,0.725,418.47499999999997
joint,7,20,500000,655360,final,training_like,4,4,1.0,True,197.92393683716057,0.31000000000000005,0.68,433.0925
joint,8,1,25000,32768,mid,training_like,4,4,1.0,True,-171.21197574810236,0.0,0.0,436.1
joint,8,2,50000,65536,mid,training_like,4,4,1.0,True,-222.63638974426348,0.0,0.0,505.075
joint,8,3,75000,98304,mid,training_like,4,4,1.0,True,-200.7614355243113,0.0,0.0,657.9
joint,8,4,100000,131072,mid,training_like,4,4,1.0,True,-145.28673925853184,0.0,0.0,912.175
joint,8,5,125000,163840,mid,training_like,4,4,1.0,True,-122.53017544799542,0.0,0.0,956.375
joint,8,6,150000,196608,mid,training_like,4,4,1.0,True,-111.23839439248842,0.0,0.0,1000.0
joint,8,7,175000,229376,mid,training_like,4,4,1.0,True,-98.35599842134359,0.0,0.0,1000.0
joint,8,8,200000,262144,mid,training_like,4,4,1.0,True,-68.10627498687045,0.0,0.0,1000.0
joint,8,9,225000,294912,mid,training_like,4,4,1.0,True,-41.808501343916845,0.0,0.025,997.225
joint,8,10,250000,327680,mid,training_like,4,4,1.0,True,164.18231596222654,0.7,0.75,722.375
joint,8,11,275000,360448,mid,training_like,4,4,1.0,True,202.67790414433958,0.7749999999999999,0.925,558.8
joint,8,12,300000,393216,mid,training_like,4,4,1.0,True,199.2048290217214,0.7749999999999999,0.925,541.8000000000001
joint,8,13,325000,425984,mid,training_like,4,4,1.0,True,217.1699895973586,0.7749999999999999,0.9,506.29999999999995
joint,8,14,350000,458752,mid,training_like,4,4,1.0,True,202.86628509617358,0.725,0.8500000000000001,514.95
joint,8,15,375000,491520,mid,training_like,4,4,1.0,True,227.9144332881416,0.8250000000000001,0.975,455.525
joint,8,16,400000,524288,mid,training_like,4,4,1.0,True,223.3662945929422,0.725,0.925,435.175
joint,8,17,425000,557056,mid,training_like,4,4,1.0,True,224.40524395788827,0.7,0.8500000000000001,459.1
joint,8,18,450000,589824,mid,training_like,4,4,1.0,True,239.09932247981675,0.7749999999999999,0.95,379.8
joint,8,19,475000,622592,mid,training_like,4,4,1.0,True,242.35411545574684,0.8,0.95,352.95
joint,8,20,500000,655360,final,training_like,4,4,1.0,True,237.33420657878537,0.735,0.8925000000000001,348.48249999999996
joint,9,1,25000,32768,mid,training_like,4,4,1.0,True,-154.24375577269154,0.07500000000000001,0.2,369.70000000000005
joint,9,2,50000,65536,mid,training_like,4,4,1.0,True,-186.33227704362235,0.0,0.0,619.075
joint,9,3,75000,98304,mid,training_like,4,4,1.0,True,-128.47807218524585,0.0,0.0,866.125
joint,9,4,100000,131072,mid,training_like,4,4,1.0,True,-114.41209954215405,0.0,0.0,956.6
joint,9,5,125000,163840,mid,training_like,4,4,1.0,True,-98.32553780018907,0.0,0.0,1000.0
joint,9,6,150000,196608,mid,training_like,4,4,1.0,True,-90.0443429618802,0.0,0.0,1000.0
joint,9,7,175000,229376,mid,training_like,4,4,1.0,True,-59.39411897852333,0.0,0.0,998.125
joint,9,8,200000,262144,mid,training_like,4,4,1.0,True,-35.468939698853106,0.05,0.1,979.325
joint,9,9,225000,294912,mid,training_like,4,4,1.0,True,60.99270851848803,0.15000000000000002,0.425,892.6500000000001
joint,9,10,250000,327680,mid,training_like,4,4,1.0,True,210.67780511373053,0.35,0.775,484.175
joint,9,11,275000,360448,mid,training_like,4,4,1.0,True,202.76590554059538,0.35,0.775,474.025
joint,9,12,300000,393216,mid,training_like,4,4,1.0,True,197.11951640699795,0.4,0.775,461.625
joint,9,13,325000,425984,mid,training_like,4,4,1.0,True,207.91732023841269,0.30000000000000004,0.6,414.425
joint,9,14,350000,458752,mid,training_like,4,4,1.0,True,212.22136075945343,0.4,0.75,450.97499999999997
joint,9,15,375000,491520,mid,training_like,4,4,1.0,True,228.63940723827182,0.425,0.75,432.475
joint,9,16,400000,524288,mid,training_like,4,4,1.0,True,222.46279506925066,0.325,0.675,436.84999999999997
joint,9,17,425000,557056,mid,training_like,4,4,1.0,True,235.46540307556893,0.45,0.7499999999999999,349.97499999999997
joint,9,18,450000,589824,mid,training_like,4,4,1.0,True,251.26504345028673,0.475,0.775,324.82500000000005
joint,9,19,475000,622592,mid,training_like,4,4,1.0,True,246.08596613564941,0.55,0.925,325.27500000000003
joint,9,20,500000,655360,final,training_like,4,4,1.0,True,232.77291900193703,0.5175000000000001,0.805,333.665
param,0,1,25000,32768,mid,training_like,4,4,1.0,True,-377.79103043577584,0.0,0.0,356.2
param,0,2,50000,65536,mid,training_like,4,4,1.0,True,-297.73975965237946,0.0,0.0,644.025
param,0,3,75000,98304,mid,training_like,4,4,1.0,True,-271.4345739170959,0.0,0.0,695.4
param,0,4,100000,131072,mid,training_like,4,4,1.0,True,-199.03083959244648,0.0,0.0,936.8499999999999
param,0,5,125000,163840,mid,training_like,4,4,1.0,True,-140.37234975252824,0.0,0.0,1000.0
param,0,6,150000,196608,mid,training_like,4,4,1.0,True,-52.286435715966725,0.0,0.0,1000.0
param,0,7,175000,229376,mid,training_like,4,4,1.0,True,4.397195405552505,0.17500000000000002,0.17500000000000002,985.9749999999999
param,0,8,200000,262144,mid,training_like,4,4,1.0,True,172.2400025344384,0.7,0.85,725.4499999999999
param,0,9,225000,294912,mid,training_like,4,4,1.0,True,166.02784538616635,0.7999999999999999,0.9,705.0
param,0,10,250000,327680,mid,training_like,4,4,1.0,True,188.55102193395166,0.75,0.9249999999999999,537.8
param,0,11,275000,360448,mid,training_like,4,4,1.0,True,195.59593228523872,0.7,0.875,568.425
param,0,12,300000,393216,mid,training_like,4,4,1.0,True,162.054179141721,0.6,0.725,488.65
param,0,13,325000,425984,mid,training_like,4,4,1.0,True,168.95184147831893,0.4,0.7499999999999999,421.95000000000005
param,0,14,350000,458752,mid,training_like,4,4,1.0,True,168.4275262718778,0.525,0.775,433.925
param,0,15,375000,491520,mid,training_like,4,4,1.0,True,175.47048540201587,0.5,0.65,444.15
param,0,16,400000,524288,mid,training_like,4,4,1.0,True,194.3878098642487,0.475,0.7999999999999999,454.75
param,0,17,425000,557056,mid,training_like,4,4,1.0,True,205.14806239640728,0.475,0.825,427.65
param,0,18,450000,589824,mid,training_like,4,4,1.0,True,213.87930365466173,0.625,0.8250000000000001,491.67499999999995
param,0,19,475000,622592,mid,training_like,4,4,1.0,True,210.79687889389055,0.55,0.85,384.25
param,0,20,500000,655360,final,training_like,4,4,1.0,True,223.91903908197287,0.6100000000000001,0.8724999999999999,396.8325
param,1,1,25000,32768,mid,training_like,4,4,1.0,True,-76.53489511256083,0.375,0.4,276.975
param,1,2,50000,65536,mid,training_like,4,4,1.0,True,-136.6192105627597,0.025,0.05,338.45
param,1,3,75000,98304,mid,training_like,4,4,1.0,True,-173.53053613642115,0.0,0.0,487.2
param,1,4,100000,131072,mid,training_like,4,4,1.0,True,-153.7584488633367,0.0,0.0,722.2
param,1,5,125000,163840,mid,training_like,4,4,1.0,True,-123.72264406007181,0.0,0.0,908.75
param,1,6,150000,196608,mid,training_like,4,4,1.0,True,-86.18519599997454,0.0,0.0,976.925
param,1,7,175000,229376,mid,training_like,4,4,1.0,True,-68.28578382767452,0.0,0.0,982.55
param,1,8,200000,262144,mid,training_like,4,4,1.0,True,-42.384667899771465,0.0,0.0,1000.0
param,1,9,225000,294912,mid,training_like,4,4,1.0,True,46.868610131090264,0.17500000000000002,0.4,789.2500000000001
param,1,10,250000,327680,mid,training_like,4,4,1.0,True,119.80496922643557,0.6,0.7999999999999999,740.45
param,1,11,275000,360448,mid,training_like,4,4,1.0,True,48.739834131454685,0.325,0.4,839.8
param,1,12,300000,393216,mid,training_like,4,4,1.0,True,142.7692462775904,0.675,0.775,732.2
param,1,13,325000,425984,mid,training_like,4,4,1.0,True,207.37621639875596,0.675,0.925,476.425
param,1,14,350000,458752,mid,training_like,4,4,1.0,True,207.23341972691168,0.6,0.9249999999999999,472.125
param,1,15,375000,491520,mid,training_like,4,4,1.0,True,211.14989545633225,0.6000000000000001,0.95,409.025
param,1,16,400000,524288,mid,training_like,4,4,1.0,True,225.09160937334445,0.675,0.9,393.125
param,1,17,425000,557056,mid,training_like,4,4,1.0,True,228.507929933806,0.7,0.925,422.50000000000006
param,1,18,450000,589824,mid,training_like,4,4,1.0,True,227.06022481198514,0.75,0.975,454.15
param,1,19,475000,622592,mid,training_like,4,4,1.0,True,228.90573721905608,0.8,1.0,443.85
param,1,20,500000,655360,final,training_like,4,4,1.0,True,235.8692071063776,0.69,0.925,391.5725
param,2,1,25000,32768,mid,training_like,4,4,1.0,True,-396.01444785977293,0.0,0.0,484.175
param,2,2,50000,65536,mid,training_like,4,4,1.0,True,-252.58462931793966,0.0,0.0,441.175
param,2,3,75000,98304,mid,training_like,4,4,1.0,True,-257.62764892284395,0.0,0.0,550.0749999999999
param,2,4,100000,131072,mid,training_like,4,4,1.0,True,-180.8639984871155,0.0,0.0,785.75
param,2,5,125000,163840,mid,training_like,4,4,1.0,True,-126.96157099693156,0.0,0.0,912.075
param,2,6,150000,196608,mid,training_like,4,4,1.0,True,-75.8085126613676,0.0,0.0,956.25
param,2,7,175000,229376,mid,training_like,4,4,1.0,True,33.92650758316329,0.05,0.3,838.1750000000001
param,2,8,200000,262144,mid,training_like,4,4,1.0,True,100.74088960858803,0.30000000000000004,0.525,642.5
param,2,9,225000,294912,mid,training_like,4,4,1.0,True,112.70800672730711,0.35,0.6499999999999999,579.5250000000001
param,2,10,250000,327680,mid,training_like,4,4,1.0,True,183.24869362315673,0.7250000000000001,0.875,516.725
param,2,11,275000,360448,mid,training_like,4,4,1.0,True,181.51316076610988,0.575,0.7999999999999999,523.125
