curriculum,run_seed,checkpoint_idx,trained_steps,actual_timesteps,checkpoint_kind,group,mean_return,mean_success,mean_length
joint,4,7,175000,229376,mid,generalization_combined,61.23300118951255,0.6499999999999999,783.0
joint,4,8,200000,262144,mid,generalization_combined,129.61119418194406,0.9166666666666666,663.9000000000001
joint,4,9,225000,294912,mid,generalization_combined,137.21861030801435,0.95,455.6
joint,4,10,250000,327680,mid,generalization_combined,181.95836910851537,0.9666666666666667,372.51666666666665
joint,4,11,275000,360448,mid,generalization_combined,172.96199604450942,0.95,344.0333333333333
joint,4,12,300000,393216,mid,generalization_combined,181.33408381863762,0.8833333333333333,369.2833333333333
joint,4,13,325000,425984,mid,generalization_combined,198.92038246175508,0.9833333333333334,319.1333333333333
joint,4,14,350000,458752,mid,generalization_combined,186.87096957062727,0.9666666666666667,298.5666666666667
joint,4,15,375000,491520,mid,generalization_combined,195.20462102798035,0.9833333333333334,282.1
joint,4,16,400000,524288,mid,generalization_combined,180.93552806029265,1.0,282.75
joint,4,17,425000,557056,mid,generalization_combined,180.93889946161758,1.0,261.3833333333333
joint,4,18,450000,589824,mid,generalization_combined,199.08728879515718,0.9833333333333334,270.3666666666667
joint,4,19,475000,622592,mid,generalization_combined,207.86455891125652,0.9833333333333334,295.43333333333334
joint,4,20,500000,655360,final,generalization_combined,191.43098371515777,0.9650000000000001,277.1983333333334
joint,5,1,25000,32768,mid,generalization_combined,-101.63602764313084,1.0,322.3333333333333
joint,5,2,50000,65536,mid,generalization_combined,-221.4416072652462,0.95,459.76666666666665
joint,5,3,75000,98304,mid,generalization_combined,-156.93193945596335,0.6333333333333333,633.7666666666667
joint,5,4,100000,131072,mid,generalization_combined,-137.09454372101538,0.25,876.4833333333333
joint,5,5,125000,163840,mid,generalization_combined,-165.6973085535838,0.13333333333333333,965.1500000000001
joint,5,6,150000,196608,mid,generalization_combined,-108.49471767734727,0.11666666666666668,949.5166666666667
joint,5,7,175000,229376,mid,generalization_combined,-45.2739316236276,0.21666666666666667,900.0
joint,5,8,200000,262144,mid,generalization_combined,7.687737736905193,0.5166666666666667,780.3666666666666
joint,5,9,225000,294912,mid,generalization_combined,48.491610096290586,0.5666666666666667,692.3666666666668
joint,5,10,250000,327680,mid,generalization_combined,91.86655581437945,0.7,623.9833333333333
joint,5,11,275000,360448,mid,generalization_combined,101.76643535367529,0.7666666666666667,634.4833333333333
joint,5,12,300000,393216,mid,generalization_combined,154.1248141858684,0.8666666666666667,534.5833333333334
joint,5,13,325000,425984,mid,generalization_combined,203.03830955632662,1.0,357.6166666666667
joint,5,14,350000,458752,mid,generalization_combined,208.09708085170988,0.9333333333333332,345.21666666666664
joint,5,15,375000,491520,mid,generalization_combined,207.40061501604137,0.9333333333333332,306.5333333333333
joint,5,16,400000,524288,mid,generalization_combined,189.65277514212875,0.95,281.56666666666666
joint,5,17,425000,557056,mid,generalization_combined,168.87825370543416,0.95,299.18333333333334
joint,5,18,450000,589824,mid,generalization_combined,170.8376919770801,0.95,283.3833333333333
joint,5,19,475000,622592,mid,generalization_combined,142.3035903460104,0.9333333333333333,280.5333333333333
joint,5,20,500000,655360,final,generalization_combined,183.18443741763565,0.9233333333333333,284.33000000000004
joint,6,1,25000,32768,mid,generalization_combined,-185.56463384152545,1.0,250.7
joint,6,2,50000,65536,mid,generalization_combined,-225.33997833961172,0.6666666666666666,663.1833333333333
joint,6,3,75000,98304,mid,generalization_combined,-215.6417447407754,0.25,837.1333333333333
joint,6,4,100000,131072,mid,generalization_combined,-183.71861622795365,0.03333333333333333,972.6500000000001
joint,6,5,125000,163840,mid,generalization_combined,-144.16022434313095,0.016666666666666666,997.9833333333333
joint,6,6,150000,196608,mid,generalization_combined,-68.50488535881962,0.13333333333333333,949.7833333333334
joint,6,7,175000,229376,mid,generalization_combined,69.72164187013442,0.5333333333333333,786.8333333333333
joint,6,8,200000,262144,mid,generalization_combined,132.8688665449036,0.8333333333333333,598.9833333333333
joint,6,9,225000,294912,mid,generalization_combined,184.71610008550658,0.8833333333333333,473.73333333333335
joint,6,10,250000,327680,mid,generalization_combined,179.3691555028538,0.9333333333333332,470.56666666666666
joint,6,11,275000,360448,mid,generalization_combined,177.5603724024274,0.95,427.0666666666667
joint,6,12,300000,393216,mid,generalization_combined,171.32721719264651,0.95,460.1166666666667
joint,6,13,325000,425984,mid,generalization_combined,190.59024133308105,0.95,432.48333333333335
joint,6,14,350000,458752,mid,generalization_combined,182.56266009733486,0.9666666666666666,435.8833333333333
joint,6,15,375000,491520,mid,generalization_combined,203.25366879774657,0.9166666666666666,361.26666666666665
joint,6,16,400000,524288,mid,generalization_combined,208.66148562820874,0.9666666666666667,330.16666666666663
joint,6,17,425000,557056,mid,generalization_combined,213.9146995635573,0.9166666666666667,331.53333333333336
joint,6,18,450000,589824,mid,generalization_combined,195.4877642645112,0.9666666666666666,286.66666666666663
joint,6,19,475000,622592,mid,generalization_combined,220.63771008904456,0.95,293.41666666666663
joint,6,20,500000,655360,final,generalization_combined,223.94985931661196,0.9116666666666666,342.31500000000005
joint,7,1,25000,32768,mid,generalization_combined,-166.0217756330181,1.0,247.7
joint,7,2,50000,65536,mid,generalization_combined,-155.46706252496466,0.9833333333333334,320.7
joint,7,3,75000,98304,mid,generalization_combined,-187.1839749795344,0.5833333333333334,662.2333333333333
joint,7,4,100000,131072,mid,generalization_combined,-184.68942972806352,0.2,904.4166666666667
joint,7,5,125000,163840,mid,generalization_combined,-122.59083266254007,0.06666666666666668,968.5166666666667
joint,7,6,150000,196608,mid,generalization_combined,-109.09517094807538,0.049999999999999996,992.7166666666667
joint,7,7,175000,229376,mid,generalization_combined,-94.6936287700752,0.03333333333333333,993.2666666666667
joint,7,8,200000,262144,mid,generalization_combined,-73.22360626430056,0.31666666666666665,902.6333333333334
joint,7,9,225000,294912,mid,generalization_combined,54.769429269945356,0.7666666666666666,759.1666666666666
joint,7,10,250000,327680,mid,generalization_combined,37.63918693231356,0.6833333333333333,749.7
joint,7,11,275000,360448,mid,generalization_combined,89.65251790003964,0.8166666666666667,616.3499999999999
joint,7,12,300000,393216,mid,generalization_combined,176.17409599616116,0.9333333333333332,471.85
joint,7,13,325000,425984,mid,generalization_combined,169.73711808876956,0.8500000000000001,450.65000000000003
joint,7,14,350000,458752,mid,generalization_combined,179.52818420342533,0.8833333333333333,408.1333333333333
joint,7,15,375000,491520,mid,generalization_combined,187.67735086139973,0.8833333333333333,388.68333333333334
joint,7,16,400000,524288,mid,generalization_combined,204.28713882773098,0.8999999999999999,347.1
joint,7,17,425000,557056,mid,generalization_combined,190.6020009634052,0.9333333333333333,378.2166666666667
joint,7,18,450000,589824,mid,generalization_combined,191.92324953258074,0.9166666666666667,373.9
joint,7,19,475000,622592,mid,generalization_combined,177.4985951591541,0.8166666666666667,402.75
joint,7,20,500000,655360,final,generalization_combined,205.6981311773446,0.8816666666666666,372.52
joint,8,1,25000,32768,mid,generalization_combined,-187.38272007615257,0.9833333333333334,439.29999999999995
joint,8,2,50000,65536,mid,generalization_combined,-225.88140555991265,0.9,429.1333333333333
joint,8,3,75000,98304,mid,generalization_combined,-213.37320211732026,0.7333333333333334,553.2666666666667
joint,8,4,100000,131072,mid,generalization_combined,-161.16021345266537,0.18333333333333332,847.75
joint,8,5,125000,163840,mid,generalization_combined,-139.86059975747128,0.08333333333333333,929.3666666666666
joint,8,6,150000,196608,mid,generalization_combined,-130.03641380990507,0.1,927.7333333333332
joint,8,7,175000,229376,mid,generalization_combined,-110.24342481123824,0.08333333333333334,951.0833333333334
joint,8,8,200000,262144,mid,generalization_combined,-76.8068804161859,0.11666666666666667,930.1166666666666
joint,8,9,225000,294912,mid,generalization_combined,-25.00515780029142,0.3833333333333333,849.9166666666667
joint,8,10,250000,327680,mid,generalization_combined,122.63968581316789,0.8333333333333334,625.8833333333333
joint,8,11,275000,360448,mid,generalization_combined,172.91737643073216,0.95,479.48333333333335
joint,8,12,300000,393216,mid,generalization_combined,150.8593968602056,0.9333333333333333,458.05000000000007
joint,8,13,325000,425984,mid,generalization_combined,188.27698424948062,0.95,419.44999999999993
joint,8,14,350000,458752,mid,generalization_combined,172.3872690322454,0.95,379.8166666666667
joint,8,15,375000,491520,mid,generalization_combined,178.9846658493547,0.9166666666666666,375.66666666666663
joint,8,16,400000,524288,mid,generalization_combined,187.3289412501832,0.95,337.73333333333335
joint,8,17,425000,557056,mid,generalization_combined,172.1822859166694,0.95,275.0
joint,8,18,450000,589824,mid,generalization_combined,204.78893144235693,0.95,307.6333333333333
joint,8,19,475000,622592,mid,generalization_combined,196.69846029059016,0.95,291.33333333333337
joint,8,20,500000,655360,final,generalization_combined,195.76052354925594,0.9316666666666666,293.66999999999996
joint,9,1,25000,32768,mid,generalization_combined,-109.13389971226013,0.9666666666666667,251.75
joint,9,2,50000,65536,mid,generalization_combined,-181.58834564224622,0.7333333333333334,592.65
joint,9,3,75000,98304,mid,generalization_combined,-147.13177502885077,0.4666666666666667,707.6333333333334
joint,9,4,100000,131072,mid,generalization_combined,-129.16651153991418,0.11666666666666667,915.2666666666667
joint,9,5,125000,163840,mid,generalization_combined,-117.46179176009207,0.03333333333333333,972.25
joint,9,6,150000,196608,mid,generalization_combined,-107.2863609636394,0.05000000000000001,969.25
joint,9,7,175000,229376,mid,generalization_combined,-40.26736618312483,0.23333333333333334,929.8
joint,9,8,200000,262144,mid,generalization_combined,61.12725149109882,0.6000000000000001,818.8166666666666
joint,9,9,225000,294912,mid,generalization_combined,76.81147524447715,0.7166666666666666,673.8166666666667
joint,9,10,250000,327680,mid,generalization_combined,181.91727570268048,0.9666666666666666,427.6166666666666
joint,9,11,275000,360448,mid,generalization_combined,137.07053246489966,0.9833333333333334,395.0333333333333
joint,9,12,300000,393216,mid,generalization_combined,164.29870781852364,0.9166666666666667,414.5666666666666
joint,9,13,325000,425984,mid,generalization_combined,157.86238182472385,0.8833333333333333,407.04999999999995
joint,9,14,350000,458752,mid,generalization_combined,152.60884807143216,0.9333333333333333,394.8666666666667
joint,9,15,375000,491520,mid,generalization_combined,185.1433163851947,0.9166666666666666,333.29999999999995
joint,9,16,400000,524288,mid,generalization_combined,211.05385617054225,0.95,323.3833333333333
joint,9,17,425000,557056,mid,generalization_combined,180.0791319426162,0.9833333333333334,318.28333333333336
joint,9,18,450000,589824,mid,generalization_combined,197.92647641342222,0.9666666666666667,284.8
joint,9,19,475000,622592,mid,generalization_combined,199.65914472974208,0.8999999999999999,332.6833333333333
joint,9,20,500000,655360,final,generalization_combined,187.17075439812353,0.9016666666666666,307.42833333333334
param,0,1,25000,32768,mid,generalization_combined,-341.29626379167405,0.9833333333333334,310.85
param,0,2,50000,65536,mid,generalization_combined,-301.953031313681,0.6333333333333333,551.0
param,0,3,75000,98304,mid,generalization_combined,-286.68309400476,0.65,626.7
param,0,4,100000,131072,mid,generalization_combined,-234.75324828556046,0.18333333333333332,892.3833333333332
param,0,5,125000,163840,mid,generalization_combined,-170.5576226096611,0.06666666666666667,942.8833333333334
param,0,6,150000,196608,mid,generalization_combined,-49.93887657255264,0.2833333333333333,867.5666666666666
param,0,7,175000,229376,mid,generalization_combined,67.5019137057432,0.5833333333333334,790.5333333333333
param,0,8,200000,262144,mid,generalization_combined,118.45622238883293,0.8500000000000001,631.5833333333333
param,0,9,225000,294912,mid,generalization_combined,107.35554370684406,0.8166666666666667,572.3666666666667
param,0,10,250000,327680,mid,generalization_combined,97.53786664851526,0.95,411.23333333333335
param,0,11,275000,360448,mid,generalization_combined,128.6142997159152,0.8499999999999999,456.1166666666667
param,0,12,300000,393216,mid,generalization_combined,144.67849357440068,0.9333333333333333,326.35
param,0,13,325000,425984,mid,generalization_combined,130.69539619648873,0.95,329.81666666666666
param,0,14,350000,458752,mid,generalization_combined,119.88242894755516,0.9833333333333334,282.2166666666667
param,0,15,375000,491520,mid,generalization_combined,134.89663523334042,0.9333333333333333,316.6166666666667
param,0,16,400000,524288,mid,generalization_combined,156.71581013570432,0.9833333333333334,294.0
param,0,17,425000,557056,mid,generalization_combined,159.5590027547438,0.9666666666666666,330.3833333333333
param,0,18,450000,589824,mid,generalization_combined,188.1113008963613,0.8666666666666666,368.2833333333333
param,0,19,475000,622592,mid,generalization_combined,198.16368241472222,0.9166666666666667,361.5333333333333
param,0,20,500000,655360,final,generalization_combined,206.96071768915414,0.9000000000000001,336.41333333333336
param,1,1,25000,32768,mid,generalization_combined,-65.716984820363,1.0,210.78333333333336
param,1,2,50000,65536,mid,generalization_combined,-157.94080610955268,1.0,334.9166666666667
param,1,3,75000,98304,mid,generalization_combined,-199.33185461972437,0.9333333333333332,457.2166666666667
param,1,4,100000,131072,mid,generalization_combined,-190.4331272158773,0.6833333333333332,748.3000000000001
param,1,5,125000,163840,mid,generalization_combined,-133.8868485155283,0.16666666666666669,915.2833333333333
param,1,6,150000,196608,mid,generalization_combined,-100.02567881150947,0.15,954.5666666666666
param,1,7,175000,229376,mid,generalization_combined,-73.74362600780496,0.3166666666666667,826.8333333333333
param,1,8,200000,262144,mid,generalization_combined,-8.296385537341285,0.44999999999999996,784.6666666666666
param,1,9,225000,294912,mid,generalization_combined,41.81344501081168,0.8500000000000001,496.2833333333333
param,1,10,250000,327680,mid,generalization_combined,64.61666512358696,0.7333333333333334,559.4833333333333
param,1,11,275000,360448,mid,generalization_combined,46.9243192327901,0.65,596.4833333333333
param,1,12,300000,393216,mid,generalization_combined,85.63059780602596,0.6500000000000001,595.3666666666668
param,1,13,325000,425984,mid,generalization_combined,149.60063045112355,0.9166666666666666,394.75
param,1,14,350000,458752,mid,generalization_combined,176.93013783669952,0.95,394.3666666666667
param,1,15,375000,491520,mid,generalization_combined,199.6830258283622,0.9833333333333334,325.04999999999995
